compatibility_id,stroller_id,stroller_brand,stroller_model,stroller_display_name,stroller_in_public_picker,stroller_product_type,car_seat_id,car_seat_brand,car_seat_model,car_seat_display_name,car_seat_seat_type,car_seat_in_public_picker,compatibility_type,compatibility_status,confidence,adapter_required,adapter_type,adapter_url,adapter_price,adapter_sku,notes,source_url,source_name,source_type,source_date,verification_status,created_at,updated_at,inferred_or_explicit,inference_rule,hard_coded_rule_source,same_brand_pair,adapter_url_matches_affiliate_product,adapter_catalog_product_id,adapter_catalog_product_name,adapter_provider,duplicate_pair_count,duplicate_pair_key,stroller_identity_reconciles_to_picker,car_seat_identity_reconciles_to_picker,stroller_is_non_chassis_accessory,suspicious_same_brand_expansion,suspicious_euro_adapter_expansion,suspicious_brand_level_expansion,suspicious_universal_expansion
cmrfd58le00bht7818xf9elf7,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qpc50005383512d994gn,Chicco,KeyFit Max Zip ClearLux,Chicco KeyFit Max Zip ClearLux,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:25.251,2026-07-10 20:03:25.251,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qpc50005383512d994gn,yes,yes,no,no,yes,yes,no
cmrfd58py00bjt7815efgmzd2,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qpeg00063835eten1p5s,Chicco,KeyFit Max Zip ClearTex,Chicco KeyFit Max Zip ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:25.415,2026-07-10 20:03:25.415,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qpeg00063835eten1p5s,yes,yes,no,no,yes,yes,no
cmrfd576000axt7817twyg3gm,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qpx8000e3835nvrnxr0i,Graco,GoMax,Graco GoMax,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:23.401,2026-07-10 20:03:23.401,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qpx8000e3835nvrnxr0i,yes,yes,no,no,yes,yes,no
cmrfd57c800azt7817o00xlgq,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qpzp000f3835i6cp9pth,Graco,SnugRide Lite LX,Graco SnugRide Lite LX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:23.624,2026-07-10 20:03:23.624,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qpzp000f3835i6cp9pth,yes,yes,no,no,yes,yes,no
cmrfd57i000b1t781pygjgxv2,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qq4h000h3835n8ni2r9m,Graco,SnugRide SnugFit,Graco SnugRide SnugFit,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:23.833,2026-07-10 20:03:23.833,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qq4h000h3835n8ni2r9m,yes,yes,no,no,yes,yes,no
cmrfd57o600b3t781s6q04e75,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qq26000g3835g3mh924j,Graco,SnugRide SnugFit DLX,Graco SnugRide SnugFit DLX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:24.054,2026-07-10 20:03:24.054,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qq26000g3835g3mh924j,yes,yes,no,no,yes,yes,no
cmrfd57sw00b5t781fr8so7i5,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,cmqx4qq6u000i3835j7t2euy8,Graco,SnugRide SnugFit LX,Graco SnugRide SnugFit LX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:24.224,2026-07-10 20:03:24.224,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|cmqx4qq6u000i3835j7t2euy8,yes,yes,no,no,yes,yes,no
cmr0sgvng0085h1u80iz9m801,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:49.949,2026-06-30 15:15:49.949,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|nuna-pipa-lite-rx,yes,yes,no,no,yes,yes,no
cmr0sgvry0087h1u87haii837,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:50.11,2026-06-30 15:15:50.11,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|nuna-pipa-aire-rx,yes,yes,no,no,yes,yes,no
cmr0sgvwi0089h1u8nj4vhgyw,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:50.275,2026-06-30 15:15:50.275,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|nuna-pipa-rx,yes,yes,no,no,yes,yes,no
cmr0sgw16008bh1u8un3rdj64,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:50.442,2026-06-30 15:15:50.442,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|nuna-pipa-urbn,yes,no,no,no,yes,yes,no
cmr0sgxu80091h1u8l5zn7mo2,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,uppababy-aria,UPPAbaby,Aria,UPPAbaby Aria,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:52.784,2026-06-30 15:15:52.784,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|uppababy-aria,yes,yes,no,no,yes,yes,no
cmr0sgxz10093h1u86ru9t5nk,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,uppababy-aria-v2,UPPAbaby,Aria V2,UPPAbaby Aria V2,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:52.957,2026-06-30 15:15:52.957,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|uppababy-aria-v2,yes,yes,no,no,yes,yes,no
cmr0sgy8e0097h1u85e7nz24w,cmqpqr3dz002v7qllt1am62qv,WonderFold,VW Edition Quad,WonderFold Wagon VW Edition Quad,yes,Wagon,uppababy-mesa-v3,UPPAbaby,Mesa V3,UPPAbaby Mesa V3,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:53.294,2026-06-30 15:15:53.294,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3dz002v7qllt1am62qv|uppababy-mesa-v3,yes,yes,no,no,yes,yes,no
cmrfd5a4p00bxt781pn8iexyb,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,chicco-keyfit-30,Chicco,KeyFit 30,Chicco KeyFit 30,INFANT,no,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:27.241,2026-07-10 20:03:27.241,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|chicco-keyfit-30,yes,no,no,no,yes,yes,no
cmrfd5a9400bzt781qiw440i6,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qp6y00033835pgtlizxk,Chicco,KeyFit 30 ClearTex,Chicco KeyFit 30 ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:27.4,2026-07-10 20:03:27.4,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qp6y00033835pgtlizxk,yes,yes,no,no,yes,yes,no
cmrfd5akz00c3t781n77sh3hg,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qp9s00043835h85g6sl0,Chicco,KeyFit Max ClearTex,Chicco KeyFit Max ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:27.827,2026-07-10 20:03:27.827,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qp9s00043835h85g6sl0,yes,yes,no,no,yes,yes,no
cmrfd5app00c5t781zk1fzogl,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qpc50005383512d994gn,Chicco,KeyFit Max Zip ClearLux,Chicco KeyFit Max Zip ClearLux,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:27.997,2026-07-10 20:03:27.997,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qpc50005383512d994gn,yes,yes,no,no,yes,yes,no
cmrfd5auc00c7t781b258hvjp,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qpeg00063835eten1p5s,Chicco,KeyFit Max Zip ClearTex,Chicco KeyFit Max Zip ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:28.164,2026-07-10 20:03:28.164,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qpeg00063835eten1p5s,yes,yes,no,no,yes,yes,no
cmrfd59cg00blt781s4uvcymn,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qpx8000e3835nvrnxr0i,Graco,GoMax,Graco GoMax,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:26.224,2026-07-10 20:03:26.224,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qpx8000e3835nvrnxr0i,yes,yes,no,no,yes,yes,no
cmrfd59gx00bnt7813gm6bfa5,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qpzp000f3835i6cp9pth,Graco,SnugRide Lite LX,Graco SnugRide Lite LX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:26.385,2026-07-10 20:03:26.385,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qpzp000f3835i6cp9pth,yes,yes,no,no,yes,yes,no
cmrfd59lo00bpt781ixr250iu,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qq4h000h3835n8ni2r9m,Graco,SnugRide SnugFit,Graco SnugRide SnugFit,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:26.556,2026-07-10 20:03:26.556,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qq4h000h3835n8ni2r9m,yes,yes,no,no,yes,yes,no
cmrfd59q500brt781zp4eadv5,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qq26000g3835g3mh924j,Graco,SnugRide SnugFit DLX,Graco SnugRide SnugFit DLX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:26.718,2026-07-10 20:03:26.718,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qq26000g3835g3mh924j,yes,yes,no,no,yes,yes,no
cmrfd59uz00btt781ossw0mj3,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,cmqx4qq6u000i3835j7t2euy8,Graco,SnugRide SnugFit LX,Graco SnugRide SnugFit LX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:26.892,2026-07-10 20:03:26.892,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|cmqx4qq6u000i3835j7t2euy8,yes,yes,no,no,yes,yes,no
cmr0sgydj0099h1u8dg6e5rkx,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,nuna-pipa-lite-rx,Nuna,PIPA Aire,Nuna PIPA Aire,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:53.48,2026-06-30 15:15:53.48,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|nuna-pipa-lite-rx,yes,yes,no,no,yes,yes,no
cmr0sgyi2009bh1u8ci3rx6mx,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,nuna-pipa-aire-rx,Nuna,PIPA Aire rx,Nuna PIPA Aire rx,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:53.642,2026-06-30 15:15:53.642,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|nuna-pipa-aire-rx,yes,yes,no,no,yes,yes,no
cmr0sgyn2009dh1u89fjcbifi,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,nuna-pipa-rx,Nuna,PIPA RX,Nuna PIPA RX,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:53.823,2026-06-30 15:15:53.823,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|nuna-pipa-rx,yes,yes,no,no,yes,yes,no
cmr0sgyrn009fh1u8knamam38,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,nuna-pipa-urbn,Nuna,PIPA urbn,Nuna PIPA urbn,INFANT,no,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:53.987,2026-06-30 15:15:53.987,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|nuna-pipa-urbn,yes,no,no,no,yes,yes,no
cmr0sh0j000a5h1u8i90hse6v,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,uppababy-aria,UPPAbaby,Aria,UPPAbaby Aria,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:56.188,2026-06-30 15:15:56.188,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|uppababy-aria,yes,yes,no,no,yes,yes,no
cmr0sh0pp00a7h1u86flr2pnc,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,uppababy-aria-v2,UPPAbaby,Aria V2,UPPAbaby Aria V2,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:56.43,2026-06-30 15:15:56.43,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|uppababy-aria-v2,yes,yes,no,no,yes,yes,no
cmr0sh0zj00abh1u8jtbkgeax,cmqpqr3ga002w7qllvthvehzp,WonderFold,W2 Elite Pro,WonderFold Wagon W2 Elite Pro,yes,Wagon,uppababy-mesa-v3,UPPAbaby,Mesa V3,UPPAbaby Mesa V3,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-06-30 15:15:56.863,2026-06-30 15:15:56.863,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqpqr3ga002w7qllvthvehzp|uppababy-mesa-v3,yes,yes,no,no,yes,yes,no
cmrfd5c7w00clt78162mesrft,cmqx8d7tx002613kpml2b3weg,WonderFold,W2 Luxe Double,WonderFold W2 Luxe Double,yes,Wagon,chicco-keyfit-30,Chicco,KeyFit 30,Chicco KeyFit 30,INFANT,no,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:29.948,2026-07-10 20:03:29.948,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqx8d7tx002613kpml2b3weg|chicco-keyfit-30,yes,no,no,no,yes,yes,no
cmrfd5ccf00cnt781pg7x3j9d,cmqx8d7tx002613kpml2b3weg,WonderFold,W2 Luxe Double,WonderFold W2 Luxe Double,yes,Wagon,cmqx4qp6y00033835pgtlizxk,Chicco,KeyFit 30 ClearTex,Chicco KeyFit 30 ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:30.112,2026-07-10 20:03:30.112,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqx8d7tx002613kpml2b3weg|cmqx4qp6y00033835pgtlizxk,yes,yes,no,no,yes,yes,no
cmrfd5clp00crt781uhaoalri,cmqx8d7tx002613kpml2b3weg,WonderFold,W2 Luxe Double,WonderFold W2 Luxe Double,yes,Wagon,cmqx4qp9s00043835h85g6sl0,Chicco,KeyFit Max ClearTex,Chicco KeyFit Max ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:30.445,2026-07-10 20:03:30.445,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqx8d7tx002613kpml2b3weg|cmqx4qp9s00043835h85g6sl0,yes,yes,no,no,yes,yes,no
cmrfd5cq500ctt781kanyavl3,cmqx8d7tx002613kpml2b3weg,WonderFold,W2 Luxe Double,WonderFold W2 Luxe Double,yes,Wagon,cmqx4qpc50005383512d994gn,Chicco,KeyFit Max Zip ClearLux,Chicco KeyFit Max Zip ClearLux,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:30.605,2026-07-10 20:03:30.605,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqx8d7tx002613kpml2b3weg|cmqx4qpc50005383512d994gn,yes,yes,no,no,yes,yes,no
cmrfd5cuq00cvt78117bmvhw2,cmqx8d7tx002613kpml2b3weg,WonderFold,W2 Luxe Double,WonderFold W2 Luxe Double,yes,Wagon,cmqx4qpeg00063835eten1p5s,Chicco,KeyFit Max Zip ClearTex,Chicco KeyFit Max Zip ClearTex,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:30.771,2026-07-10 20:03:30.771,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqx8d7tx002613kpml2b3weg|cmqx4qpeg00063835eten1p5s,yes,yes,no,no,yes,yes,no
cmrfd5bgv00c9t781ie355ami,cmqx8d7tx002613kpml2b3weg,WonderFold,W2 Luxe Double,WonderFold W2 Luxe Double,yes,Wagon,cmqx4qpx8000e3835nvrnxr0i,Graco,GoMax,Graco GoMax,INFANT,yes,ADAPTER,,MEDIUM,true,,,,,WonderFold W & L Series accepts Nuna / Maxi-Cosi / CYBEX / Clek infant seats via a WonderFold click-and-go car seat adapter (sold separately). Confirm the exact adapter for your model year before purchase.,,,,,,2026-07-10 20:03:28.975,2026-07-10 20:03:28.975,inferred,euro_shared_adapter_expansion,,no,no,,,,1,cmqx8d7tx002613kpml2b3weg|cmqx4qpx8000e3835nvrnxr0i,yes,yes,no,no,yes,yes,no
