externalId,title,brand,model,kind,productType,strollerCategory,url,price,salePrice,availability,action,matched,reasons,collections
7539047891003,"Bugaboo Food and Drink Tray, Compatible with Bugaboo Strollers",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-food-and-drink-tray-compatible-with-bugaboo-strollers?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Food and Drink Tray, Compatible with Bugaboo Strollers""",stroller
7539123519547,"Bugaboo Wheeled Board with Detachable Seat for Children, Suitable for All Bugaboo Strollers",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-wheeled-board-with-detachable-seat-for-children-suitable-for-all-bugaboo-strollers?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Wheeled Board with Detachable Seat for Children, Suitable for All Bugaboo Strollers""",stroller
7544643878971,"Uppababy Minu V3 Compact Stroller, Evelyn, Meadow Green | Carbon Frame | Chestnut Leather",UPPAbaby,Minu V3,stroller,travel stroller,Travel,https://www.macrobaby.com/products/uppababy-minu-v3-compact-stroller-evelyn-meadow-green-carbon-frame-chestnut-leather?_j=taylormadebabyco.com,499.99,,in stock,match-existing,Stroller:UPPAbaby Minu V3,duplicate risk: UPPAbaby Minu V2; duplicate risk: UPPAbaby Minu V3,stroller
7548965486651,"Silver Cross Breez Modular Stroller & Bassinet Bundle, Champagne",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-breez-modular-stroller-bassinet-bundle-champagne?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Breez Modular Stroller & Bassinet Bundle, Champagne""",stroller
7549020667963,"Silver Cross Breez Modular Stroller & Bassinet Bundle, Pewter",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-breez-modular-stroller-bassinet-bundle-pewter?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Breez Modular Stroller & Bassinet Bundle, Pewter""",stroller
7551200624699,"Silver Cross Nia Compact Travel Stroller & Bassinet Bundle, Chocolate",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-nia-compact-travel-stroller-bassinet-bundle-chocolate?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Nia Compact Travel Stroller & Bassinet Bundle, Chocolate""",stroller
7551208194107,"Silver Cross Breez Modular Stroller & Bassinet Bundle, Maple",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-breez-modular-stroller-bassinet-bundle-maple?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Breez Modular Stroller & Bassinet Bundle, Maple""",stroller
7552778076219,"Joolz Aer Foldable Bassinet, Sandy Taupe",Joolz,,,,,https://www.macrobaby.com/products/joolz-aer-foldable-bassinet-sandy-taupe?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz Aer Foldable Bassinet, Sandy Taupe""",stroller
7552778108987,"Joolz Aer2 Foldable Bassinet, Space Black",Joolz,,,,,https://www.macrobaby.com/products/joolz-aer2-foldable-bassinet-space-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz Aer2 Foldable Bassinet, Space Black""",stroller
7552778141755,"Joolz Aer2 Foldable Bassinet, Hazel Brown",Joolz,,,,,https://www.macrobaby.com/products/joolz-aer2-foldable-bassinet-hazel-brown?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Joolz Aer2 Foldable Bassinet, Hazel Brown""",stroller
7555332014139,"Bugaboo Donkey 6 Sibling Seat, Moon Grey",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-moon-grey?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Moon Grey""",stroller
7555332243515,"Bugaboo Donkey 6 Sibling Seat, Heritage Black/Misty White",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-heritage-black-misty-white?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Heritage Black/Misty White""",stroller
7555357900859,"Bugaboo Donkey 6 Sibling Seat, Heritage Black",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-heritage-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Heritage Black""",stroller
7555358654523,"Bugaboo Donkey 6 Sibling Seat, Fern Green",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-fern-green?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Fern Green""",stroller
7555359539259,"Bugaboo Donkey 6 Sibling Seat, Desert Taupe Melange",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-desert-taupe-melange?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Desert Taupe Melange""",stroller
7555361013819,"Bugaboo Donkey 6 Sibling Seat, Deep Indigo",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-deep-indigo?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Deep Indigo""",stroller
7555362160699,"Bugaboo Donkey 6 Sibling Seat, Cocoa Brown",Bugaboo,,,,,https://www.macrobaby.com/products/bugaboo-donkey-6-sibling-seat-cocoa-brown?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Bugaboo Donkey 6 Sibling Seat, Cocoa Brown""",stroller
7560069382203,"Miro Bumper Bar, Black",Mima,,,,,https://www.macrobaby.com/products/miro-bumper-bar-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Miro Bumper Bar, Black""",stroller
7560165851195,Peg Perego - Companion Seat New 2025 - Accessory - Compatible with Ypsi Strollers - True Black (Black),Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-companion-seat-new-2025-accessory-compatible-with-ypsi-strollers-true-black-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg Perego - Companion Seat New 2025 - Accessory - Compatible with Ypsi Strollers - True Black (Black)""",stroller
7560446771259,"Thule Bassinet, Black",Thule,,,,,https://www.macrobaby.com/products/thule-bassinet-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule Bassinet, Black""",stroller
7560446804027,"Thule Bassinet, Soft Beige",Thule,,,,,https://www.macrobaby.com/products/thule-bassinet-soft-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule Bassinet, Soft Beige""",stroller
7560446902331,Thule Spring 2 Bassinet Adapters,Thule,,,,,https://www.macrobaby.com/products/thule-spring-2-bassinet-adapters?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Thule Spring 2 Bassinet Adapters""",stroller; adapters
7561844129851,Nuna MIXX™ Next & PIPA™ Aire RX Travel System,Nuna,,,,,https://www.macrobaby.com/products/nuna-mixx%E2%84%A2-next-pipa%E2%84%A2-aire-rx-travel-system?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna MIXX™ Next & PIPA™ Aire RX Travel System""",stroller
7569311858747,"UPPAbaby Carry-All Parent Organizer, Light Grey",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-carry-all-parent-organizer-light-grey?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""UPPAbaby Carry-All Parent Organizer, Light Grey""",stroller
7573529788475,"Inglesina Aptica Complete Stroller + Bassinet + Stand, Pashmina Beige",Inglesina,,,,,https://www.macrobaby.com/products/inglesina-aptica-complete-stroller-bassinet-stand-pashmina-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Inglesina Aptica Complete Stroller + Bassinet + Stand, Pashmina Beige""",stroller
7573712437307,Silver Cross Universal Snack Tray,Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-universal-snack-tray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Universal Snack Tray""",stroller
7577458606139,Bumbleride - Indie Twin Double Stroller - Sand,Bumbleride,Indie Twin Double,stroller,double stroller,Double,https://www.macrobaby.com/products/bumbleride-indie-twin-double-stroller-sand?_j=taylormadebabyco.com,1099,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: Bumbleride Indie,stroller
7577480757307,"Uppababy Bassinet V3, Evelyn - Meadow Green",UPPAbaby,,,,,https://www.macrobaby.com/products/uppababy-bassinet-v3-evelyn-meadow-green?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Uppababy Bassinet V3, Evelyn - Meadow Green""",stroller
7577849331771,"Cybex E-Priam Stroller, Rose Gold Frame/Sepia Black Lux Seat",Cybex,E-Priam,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/cybex-e-priam-stroller-rose-gold-frame-sepia-black-lux-seat?_j=taylormadebabyco.com,1599.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Priam,stroller
7583194284091,Doona F25 - Lab Sensalert Black,Doona,,,,,https://www.macrobaby.com/products/doona-f25-lab-sensalert-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Doona F25 - Lab Sensalert Black""",stroller
7583197036603,"Doona - Canopy & Shoulder Pads Set, Deep Blue",Doona,,,,,https://www.macrobaby.com/products/doona-canopy-shoulder-pads-set-deep-blue?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Doona - Canopy & Shoulder Pads Set, Deep Blue""",stroller
7585645068347,"UPPAbaby Ridge V2 Jogging Stroller, Savannah (Pearl Grey | Carbon Frame)",UPPAbaby,Ridge V2,stroller,jogging stroller,Jogging,https://www.macrobaby.com/products/uppababy-ridge-v2-jogging-stroller-savannah-pearl-grey-carbon-frame?_j=taylormadebabyco.com,699.99,,out of stock,manual-review,,similar existing product/version requires review; duplicate risk: UPPAbaby Ridge,stroller
7585715650619,"Orbit Baby M+ Compact Stroller, Black/Black",Orbit Baby,M+,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/orbit-baby-g5-four-seasons-stroller-cover-black?_j=taylormadebabyco.com,699.99,,in stock,create-new,,,stroller
7585715781691,Peg-Perego Book Pop-Up Bassinet Stand,Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-book-pop-up-bassinet-stand?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg-Perego Book Pop-Up Bassinet Stand""",stroller
7587537125435,"Cybex Mios/Coya Fold Lux Carry Cot, Cozy Beige",Cybex,,,,,https://www.macrobaby.com/products/cybex-mios-coya-fold-lux-carry-cot-cozy-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Mios/Coya Fold Lux Carry Cot, Cozy Beige""",stroller
7587537322043,"Cybex Mios/Coya Fold Lux Carry Cot, Sepia Black",Cybex,,,,,https://www.macrobaby.com/products/cybex-mios-coya-fold-lux-carry-cot-sepia-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Mios/Coya Fold Lux Carry Cot, Sepia Black""",stroller
7587537453115,"Cybex Mios/Coya Fold Lux Carry Cot Style Collection, Cozy Beige",Cybex,,,,,https://www.macrobaby.com/products/cybex-mios-coya-fold-lux-carry-cot-style-collection-cozy-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Mios/Coya Fold Lux Carry Cot Style Collection, Cozy Beige""",stroller
7587537649723,"Cybex Mios/Coya Fold Lux Carry Cot Style Collection, Sepia Black",Cybex,,,,,https://www.macrobaby.com/products/cybex-mios-coya-fold-lux-carry-cot-style-collection-sepia-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Mios/Coya Fold Lux Carry Cot Style Collection, Sepia Black""",stroller
7587537944635,"Cybex Priam Fold Lux Carry Cot, Cozy Beige",Cybex,,,,,https://www.macrobaby.com/products/cybex-priam-fold-lux-carry-cot-cozy-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Priam Fold Lux Carry Cot, Cozy Beige""",stroller
7587538337851,"Cybex Priam Fold Lux Carry Cot, Sepia Black",Cybex,,,,,https://www.macrobaby.com/products/cybex-priam-fold-lux-carry-cot-sepia-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Priam Fold Lux Carry Cot, Sepia Black""",stroller
7590258147387,Baby Jogger Stroller City Mini Gt3 Bj Rich Black,Baby Jogger,,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/baby-jogger-stroller-city-mini-gt3-bj-rich-black?_j=taylormadebabyco.com,479.99,,in stock,create-new,,,stroller
7590826737723,"Paz Rodriguez Baby Footmuff Essencial, Cream",Paz Rodriguez,,,,,https://www.macrobaby.com/products/paz-rodriguez-baby-footmuff-essencial-cream?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Paz Rodriguez Baby Footmuff Essencial, Cream""",stroller
7590827425851,"Paz Rodriguez Set Woven Quilt & Base Elisa, Misty Pink",Paz Rodriguez,,,,,https://www.macrobaby.com/products/paz-rodriguez-set-woven-quilt-base-elisa-misty-pink?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Paz Rodriguez Set Woven Quilt & Base Elisa, Misty Pink""",stroller
7592544370747,"Mima Kids - Miro Cup Holder, Clip Included, Black",Mima,,,,,https://www.macrobaby.com/products/mima-kids-miro-cup-holder-clip-included-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Mima Kids - Miro Cup Holder, Clip Included, Black""",stroller
7594435018811,"Inglesina Aptica Complete Stroller + Bassinet + Stand, Velvet Gray",Inglesina,,,,,https://www.macrobaby.com/products/inglesina-aptica-complete-stroller-bassinet-stand-velvet-gray?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Inglesina Aptica Complete Stroller + Bassinet + Stand, Velvet Gray""",stroller
7594471292987,DFY - R1 Car Seat Adapters Black,DFY,DFY - R1 Car Seat Adapters Black,adapter,stroller adapter,,https://www.macrobaby.com/products/dfy-r1-car-seat-adapters-black?_j=taylormadebabyco.com,45,,in stock,manual-review,,low-confidence categorization or ambiguous adapter,stroller; adapters
7594471391291,DFY - R1 Cool Box Black,DFY,,,,,https://www.macrobaby.com/products/dfy-r1-cool-box-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""DFY - R1 Cool Box Black""",stroller
7602203590715,Delta Mickey Mouse Seat Pad Stroller Insert,Delta,,,,,https://www.macrobaby.com/products/delta-mickey-mouse-seat-pad-stroller-insert?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Delta Mickey Mouse Seat Pad Stroller Insert""",stroller
7604530315323,"Skip Hop Ultimate Stroller Organizer Universal Fit, Ultimate Black",Skip Hop,,,,,https://www.macrobaby.com/products/skip-hop-ultimate-stroller-organizer-universal-fit-ultimate-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Skip Hop Ultimate Stroller Organizer Universal Fit, Ultimate Black""",stroller
7604531036219,"Skip Hop Ultimate Stroller Organizer Universal Fit, Oat",Skip Hop,,,,,https://www.macrobaby.com/products/skip-hop-ultimate-stroller-organizer-universal-fit-oat?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Skip Hop Ultimate Stroller Organizer Universal Fit, Oat""",stroller
7608913035323,"Mercedes Amg Gt² Single Stroller, 622 Sienabraun",Mercedes,Amg Gt² Single,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/mercedes-amg-gt-single-stroller-622-sienabraun?_j=taylormadebabyco.com,2849.99,,out of stock,create-new,,,stroller
7608913756219,"Mercedes Performance Single Stroller, 616 Truffle",Mercedes,Performance Single,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/mercedes-performance-single-stroller-616-tartufo?_j=taylormadebabyco.com,2849.99,,out of stock,create-new,,,stroller
7608996659259,"Mercedes Premium Carrycot, Sienabraun",Mercedes,,,,,https://www.macrobaby.com/products/mercedes-premium-carrycot-sienabraun?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Mercedes Premium Carrycot, Sienabraun""",stroller
7608997478459,"Mercedes Premium Carrycot, Truffle",Mercedes,,,,,https://www.macrobaby.com/products/mercedes-premium-carrycot-truffle?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Mercedes Premium Carrycot, Truffle""",stroller
7609149292603,"Ergobaby Metro 3 Deluxe Baby Stroller, Willow Green",Ergobaby,Metro 3 Deluxe Baby,stroller,travel stroller,Travel,https://www.macrobaby.com/products/ergobaby-metro-3-deluxe-baby-stroller-willow-green?_j=taylormadebabyco.com,499,,in stock,create-new,,,stroller
7609168298043,Ergobaby Metro 3 Stroller Snack Tray Accessory,Ergobaby,,,,,https://www.macrobaby.com/products/ergobaby-metro-3-snack-tray-accessory-only?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Ergobaby Metro 3 Stroller Snack Tray Accessory""",stroller
7609815924795,Mima Miro Car Seat Adapter Set,Mima,Mima Miro Car Seat Adapter Set,adapter,stroller adapter,,https://www.macrobaby.com/products/mima-miro-car-seat-adapter-set?_j=taylormadebabyco.com,49.99,,in stock,manual-review,,low-confidence categorization or ambiguous adapter,stroller; adapters
7609855901755,"Silver Cross - Wave 3 Complete - Seat, Bassinet, & Tandem - Caramel",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-wave-3-complete-seat-bassinet-tandem-caramel?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Wave 3 Complete - Seat, Bassinet, & Tandem - Caramel""",stroller
7609861668923,"Silver Cross - Wave 3 Complete - Seat, Bassinet, & Tandem - Licorice",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-wave-3-complete-seat-bassinet-tandem-licorice?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross - Wave 3 Complete - Seat, Bassinet, & Tandem - Licorice""",stroller
7610720157755,"Cybex - Gazelle S 2 Single-to-Double Stroller, Taupe Frame/Storrmy Blue",Cybex,Gazelle S 2 Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-gazelle-s-2-single-to-double-stroller-taupe-frame-storrmy-blue?_j=taylormadebabyco.com,899.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7610728579131,Thule - Courier Child Bike Vintage Green,Thule,,,,,https://www.macrobaby.com/products/thule-courier-child-bike-vintage-green?_j=taylormadebabyco.com,,,,skip,,Stroller-related item was not a primary stroller or clear car-seat adapter,stroller
7611021262907,CYBEX - eGazelle/Gazelle S Cot Bassinet for Stroller - Stormy Blue,Cybex,,,,,https://www.macrobaby.com/products/cybex-egazelle-gazelle-s-cot-bassinet-for-stroller-stormy-blue?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""CYBEX - eGazelle/Gazelle S Cot Bassinet for Stroller - Stormy Blue""",stroller
7611904262203,Macrobaby 3Pk Universal Stroller Cart Connector for Twins Car,MacroBaby,3Pk Universal,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/macrobaby-3pk-universal-stroller-cart-connector-for-twins-car?_j=taylormadebabyco.com,49.99,,in stock,create-new,,,stroller
7613516415035,Nuna Triv Next With Magnetic Buckle Caviar/Chocolate,Nuna,Triv Next With Magnetic Buckle Caviar/Chocolate,stroller,compact stroller,Compact / Mid-Size,https://www.macrobaby.com/products/nuna-triv-next-with-magnetic-buckle-caviar-chocolate-1?_j=taylormadebabyco.com,800,,in stock,create-new,,,stroller
7615489605691,Peg Perego - Ypsi Bassinet w/Stand by Me New 2025 - Vanilla Blend (Black & Beige),Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-ypsi-bassinet-w-stand-by-me-new-2025-vanilla-blend-black-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg Perego - Ypsi Bassinet w/Stand by Me New 2025 - Vanilla Blend (Black & Beige)""",stroller
7619109814331,"Peg Perego - Volo, Ultra Lightweight Carry On Compliant Travel Stroller, Blue Shine (Blue & Copper)",Peg Perego,Volo,stroller,travel stroller,Travel,https://www.macrobaby.com/products/peg-perego-volo-ultra-lightweight-carry-on-compliant-travel-stroller-blue-shine-blue-copper?_j=taylormadebabyco.com,279.99,279.99,in stock,create-new,,,stroller
7619109847099,"Peg Perego Volo Ultra Lightweight Carry On Compliant Travel Stroller, True Black",Peg Perego,Volo Ultra Carry On Compliant Travel,stroller,travel stroller,Travel,https://www.macrobaby.com/products/peg-perego-volo-ultra-lightweight-carry-on-compliant-travel-stroller-true-black-black?_j=taylormadebabyco.com,279.99,279.99,in stock,create-new,,,stroller
7619109879867,"Peg Perego - Ypsi Travel System, True Black",Peg Perego,,,,,https://www.macrobaby.com/products/peg-perego-ypsi-travel-system-true-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Peg Perego - Ypsi Travel System, True Black""",stroller
7659499847739,"Silver Cross Cove 2 Full-Size All-Terrain Stroller, Champagne",Silver Cross,Cove 2,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/silver-cross-cove-2-full-size-all-terrain-stroller-champagne?_j=taylormadebabyco.com,999.99,,in stock,create-new,,,stroller
7659500011579,"Silver Cross Cove 2 Full-Size All-Terrain Stroller, Chocolate",Silver Cross,Cove 2,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/silver-cross-cove-2-full-size-all-terrain-stroller-chocolate?_j=taylormadebabyco.com,999.99,,in stock,create-new,,,stroller
7659500404795,"Silver Cross Cove 2 Full-Size All-Terrain Stroller, Onyx Black",Silver Cross,Cove 2,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/silver-cross-cove-2-full-size-all-terrain-stroller-onyx-black?_j=taylormadebabyco.com,999.99,,in stock,create-new,,,stroller
7659500568635,"Silver Cross Cove 2 Full-Size All-Terrain Stroller, Pewter",Silver Cross,Cove 2,stroller,full-size stroller,Full-Size,https://www.macrobaby.com/products/silver-cross-cove-2-full-size-all-terrain-stroller-pewter?_j=taylormadebabyco.com,999.99,,in stock,create-new,,,stroller
7659522752571,Silver Cross Cove 2 Universal Car Seat Adapters,Silver Cross,Silver Cross Cove 2 Universal Car Seat Adapters,adapter,stroller adapter,,https://www.macrobaby.com/products/silver-cross-cove-2-universal-car-seat-adapters?_j=taylormadebabyco.com,59.99,,in stock,manual-review,,low-confidence categorization or ambiguous adapter,stroller; adapters
7659522949179,"Silver Cross Cove 2 Compact Bassinet, Pewter",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-cove-2-compact-bassinet-pewter?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Cove 2 Compact Bassinet, Pewter""",stroller
7659722571835,Silver Cross Cove 2 Cup Holder,Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-cove-2-cup-holder?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Cove 2 Cup Holder""",stroller
7659723325499,"Silver Cross Cove 2 Compact Bassinet, Champagne",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-cove-2-compact-bassinet-champagne?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Cove 2 Compact Bassinet, Champagne""",stroller
7659724603451,"Silver Cross Cove 2 Compact Bassinet, Chocolate",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-cove-2-compact-bassinet-chocolate?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Cove 2 Compact Bassinet, Chocolate""",stroller
7659725422651,"Silver Cross Cove 2 Compact Bassinet, Onyx Black",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-cove-2-compact-bassinet-onyx-black?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Cove 2 Compact Bassinet, Onyx Black""",stroller
7660290932795,"Nuna SWIV + PIPA urbn Travel System Bundle, Caviar/Chocolate",Nuna,,,,,https://www.macrobaby.com/products/nuna-swiv-pipa-urbn-travel-system-bundle-caviar-chocolate?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna SWIV + PIPA urbn Travel System Bundle, Caviar/Chocolate""",stroller
7660291031099,"Nuna Swiv™ & Triv™ Series Bassinet + Stand, Caviar/Chocolate",Nuna,,,,,https://www.macrobaby.com/products/nuna-swiv%E2%84%A2-triv%E2%84%A2-series-bassinet-stand-caviar-chocolate?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Nuna Swiv™ & Triv™ Series Bassinet + Stand, Caviar/Chocolate""",stroller
7660535578683,"Cybex Mios/Coya Fold Lux Carry Cot Style Collection, City Grey",Cybex,,,,,https://www.macrobaby.com/products/cybex-mios-coya-fold-lux-carry-cot-style-collection-city-grey?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Mios/Coya Fold Lux Carry Cot Style Collection, City Grey""",stroller
7660535676987,"Cybex Mios/Coya Fold Lux Carry Cot Style Collection, Peach Pink",Cybex,,,,,https://www.macrobaby.com/products/cybex-mios-coya-fold-lux-carry-cot-style-collection-peach-pink?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Mios/Coya Fold Lux Carry Cot Style Collection, Peach Pink""",stroller
7660535775291,Cybex Priam Fold Carrycot Style Peach Pink Light,Cybex,,,,,https://www.macrobaby.com/products/cybex-priam-fold-carrycot-style-peach-pink-light?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Priam Fold Carrycot Style Peach Pink Light""",stroller
7660535906363,"Cybex Balios Cot S Lux, Stormy Blue",Cybex,,,,,https://www.macrobaby.com/products/cybex-balios-cot-s-lux-stormy-blue?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Balios Cot S Lux, Stormy Blue""",stroller
7660536266811,Cybex By Dj Khaled We The Best Parasol,Cybex,,,,,https://www.macrobaby.com/products/cybex-by-dj-khaled-we-the-best-parasol?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex By Dj Khaled We The Best Parasol""",stroller
7660536332347,"Cybex Egazelle/Gazelle S 2 Cot, Stone Grey",Cybex,,,,,https://www.macrobaby.com/products/cybex-egazelle-gazelle-s-2-cot-stone-grey?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Egazelle/Gazelle S 2 Cot, Stone Grey""",stroller
7660536397883,Cybex Egazelle/Gazelle S Cot Rain Cover,Cybex,,,,,https://www.macrobaby.com/products/cybex-egazelle-gazelle-s-cot-rain-cover?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Egazelle/Gazelle S Cot Rain Cover""",stroller
7660536463419,"Cybex Gazelle S Single-to-Double Stroller, Silver Frame With Stone Grey Seat",Cybex,Gazelle S Single-to-Double,stroller,single-to-double stroller,Single-to-Double,https://www.macrobaby.com/products/cybex-gazelle-s-single-to-double-stroller-silver-frame-with-stone-grey-seat?_j=taylormadebabyco.com,899.95,,in stock,manual-review,,similar existing product/version requires review; duplicate risk: CYBEX Gazelle S,stroller
7660536594491,"Cybex Balios Cot S Lux, Almond Beige",Cybex,,,,,https://www.macrobaby.com/products/cybex-balios-cot-s-lux-almond-beige?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Cybex Balios Cot S Lux, Almond Beige""",stroller
7529700261947,"Silver Cross Nia Compact Travel Stroller & Bassinet Bundle, Conifer",Silver Cross,,,,,https://www.macrobaby.com/products/silver-cross-nia-compact-travel-stroller-bassinet-bundle-conifer?_j=taylormadebabyco.com,,,,skip,,"Matched exclusion in ""Silver Cross Nia Compact Travel Stroller & Bassinet Bundle, Conifer""",stroller
